"","Site","Sample_ID","Replica","Season.x","Sampling_gear","Sub replica","Nb_particules","ID_particle","Shape","Color","IR_ID","Weight_mg","Length_mm","Largeur_mm","Area","Perim","L","H","W","CSF","Spher","Shapes","Code_station","Replicate","Season.y","Volume","Debit (m3/s)","NTU","river","IR_ID_bis","Flood","Sampling_event"
"494","GSG","11-3-C4","3","C4","FILET","A",6,"24-C2","5","White","PS",1.102,3.061,3.075,8.21,10.288,3.061,3.075,3.068,1.00342698826722,1.00228509513835,"sphere","GSG",3,"C4",128.07744,134,5.1,"Garonne","PS","Without","B5"
"495","GSG","11-3-C4","3","C4","FILET","A",6,"24-C5","3","Black","PP",0.041,1.697,0.371,0.734,4.059,1.697,0.371,0.33,0.495765177292511,0.349012826792901,"fragment","GSG",3,"C4",128.07744,134,5.1,"Garonne","PP","Without","B5"
"496","MUG","6-1-C3","1","C3","FILET","C",3,"24-C6","5","Red","PS",0.443,2.77,2.439,5.276,8.313,2.77,2.439,2.6045,0.908049941748807,0.938985475773016,"sphere","MUG",1,"C3",28.35888,234,7,"Garonne","PS","With","B4"
"497","MUG","6-1-C3","1","C3","FILET","C",3,"24-C7","5","Red","PS",1.59,4.822,3.889,14.441,14.937,4.822,3.889,4.3555,0.848604501300005,0.899788661888888,"sphere","MUG",1,"C3",28.35888,234,7,"Garonne","PS","With","B4"
"498","MUG","6-3-C4","3","C4","FILET","A",2,"24-D2","3","Blue","PE",0.077,0.884,0.477,0.356,2.4,0.884,0.477,0.33,0.883151633581677,0.586195656701941,"fragment","MUG",3,"C4",112.72704,127,3.2,"Garonne","PE","Without","B5"
"499","MUG","6-2-C3","2","C3","FILET","B",4,"24-D4","3","Black","PE",0.05,0.776,0.53,0.219,1.902,0.776,0.53,0.33,1.04734084070734,0.662250236893519,"fragment","MUG",2,"C3",164.68224,234,7,"Garonne","PE","With","B4"
"500","MUG","6-2-C3","2","C3","FILET","B",4,"24-D6","1","Black","PE",0.03,1.711,0.141,0.282,4.078,1.711,0.141,0.141,0.287067846628787,0.189370678582978,"line","MUG",2,"C3",164.68224,234,7,"Garonne","PE","With","B4"
"501","GSG","11-1-C4","1","C4","FILET","A",7,"24-D8","3","Blue","PE",0.475,2.893,1.212,1.856,8.478,2.893,1.212,0.33,1.2404276347661,0.36288852110135,"fragment","GSG",1,"C4",141.06624,134,5.1,"Garonne","PE","Without","B5"
"502","GSG","11-1-C4","1","C4","FILET","A",7,"24-E1","1","Red","PE",0.071,3.454,0.326,1.302,9.917,3.454,0.326,0.326,0.307218690321222,0.207298826957668,"line","GSG",1,"C4",141.06624,134,5.1,"Garonne","PE","Without","B5"
"503","GSG","11-1-C4","1","C4","FILET","A",7,"24-E2","1","Black","PP",0.04,2.009,0.193,0.366,4.272,2.009,0.193,0.193,0.309947891379876,0.209757862212498,"line","GSG",1,"C4",141.06624,134,5.1,"Garonne","PP","Without","B5"
"504","GSG","11-1-C4","1","C4","FILET","A",7,"24-E4","3","Green","PP",0.141,1.343,0.572,0.846,3.688,1.343,0.572,0.33,0.859213421767228,0.471251393873731,"fragment","GSG",1,"C4",141.06624,134,5.1,"Garonne","PP","Without","B5"
"505","LAU","8-3-C4","3","C4","FILET","A",30,"24-E6","3","Grey","PS",0.213,3.692,1.319,3.789,9.46,3.692,1.319,0.33,1.19496993691735,0.317257416661517,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PS","Without","B5"
"506","LAU","8-3-C4","3","C4","FILET","A",30,"24-E7","3","Black","PE",0.32,1.445,1.108,1.523,4.757,1.445,1.108,0.33,1.6045337882953,0.559464673234414,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","Without","B5"
"507","LAU","8-3-C4","3","C4","FILET","A",30,"24-E8","3","Black","PE",0.079,1.03,0.632,0.472,2.879,1.03,0.632,0.33,1.08403048607211,0.581458677603092,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","Without","B5"
"508","LAU","8-3-C4","3","C4","FILET","A",30,"24-F1","3","Grey","PS",0.05,2.084,1.363,2.38,6.764,2.084,1.363,0.33,1.64357689936849,0.469610849734823,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PS","Without","B5"
"509","LAU","8-3-C4","3","C4","FILET","A",30,"24-F2","3","Blue","PE",0.26,2.404,1.023,1.619,5.604,2.404,1.023,0.33,1.14855403560831,0.388007585109233,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","Without","B5"
"510","LAU","8-3-C4","3","C4","FILET","A",30,"24-F4","2","Black","PP",0.048,1.611,0.658,0.654,3.769,1.611,0.658,0.08,1.83287619152453,0.272714523210385,"film","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PP","Without","B5"
"511","LAU","8-3-C4","3","C4","FILET","A",30,"24-F5","1","Blue","PP",0.306,3.376,0.273,0.951,7.115,3.376,0.273,0.273,0.28436759469031,0.186999368272735,"line","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PP","Without","B5"
"512","LAU","8-3-C4","3","C4","FILET","A",30,"24-F6","3","Red","PE",0.529,3.025,1.268,1.754,5.412,3.025,1.268,0.33,1.26911095834566,0.357597229275411,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","Without","B5"
"513","LAU","8-3-C4","3","C4","FILET","A",30,"24-F7","3","Black","PP",0.298,3.877,0.769,1.771,8.023,3.877,0.769,0.33,0.679863098674005,0.25653673272357,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PP","Without","B5"
"514","LAU","8-3-C4","3","C4","FILET","A",30,"24-F8","3","Blue","PP",0.063,2.099,0.427,0.579,4.48,2.099,0.427,0.33,0.513055899473744,0.317423429292587,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PP","Without","B5"
"515","LAU","8-3-C4","3","C4","FILET","A",30,"25-A1","3","Grey","PP",0.136,1.973,0.731,1.067,4.917,1.973,0.731,0.33,0.905934636675243,0.395723992537679,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PP","Without","B5"
"516","LAU","8-3-C4","3","C4","FILET","A",30,"25-A2","3","Grey","PS",0.033,1.224,0.781,0.68,3.187,1.224,0.781,0.33,1.22886267981365,0.556161232301978,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PS","Without","B5"
"517","LAU","8-3-C4","3","C4","FILET","A",30,"25-A3","1","Blue","PE",0.028,1.557,0.083,0.247,4.412,1.557,0.083,0.083,0.230884479562873,0.14164230531082,"line","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","Without","B5"
"518","LAU","8-3-C4","3","C4","FILET","A",30,"25-A4","3","Black","PE",0.099,1.534,0.578,0.661,3.601,1.534,0.578,0.33,0.812378065296614,0.432776515989899,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","Without","B5"
"519","LAU","8-3-C4","3","C4","FILET","A",30,"25-A5","3","Blue","PE",0.467,3.343,0.88,1.41,7.454,3.343,0.88,0.33,0.837833100038303,0.296192883439935,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","Without","B5"
"520","LAU","8-3-C4","3","C4","FILET","A",30,"25-A6","3","Black","PE",0.115,1.532,0.51,0.627,3.835,1.532,0.51,0.33,0.717271910499265,0.415453282925358,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","Without","B5"
"521","LAU","8-3-C4","3","C4","FILET","A",30,"25-A7","3","Black","PE",0.191,1.354,0.809,0.885,3.739,1.354,0.809,0.33,1.21026986430422,0.52610816782039,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","Without","B5"
"522","LAU","8-3-C4","3","C4","FILET","A",30,"25-A8","3","Black","PE",0.316,1.954,0.869,1.577,6.583,1.954,0.869,0.33,1.08218255021465,0.421918141256904,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","Without","B5"
"523","LAU","8-3-C4","3","C4","FILET","A",30,"25-B1","3","Blue","PE",0.834,2.891,1.68,3.578,7.586,2.891,1.68,0.33,1.71999928333378,0.404801717145243,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","Without","B5"
"524","LAU","8-3-C4","3","C4","FILET","A",30,"25-B2","3","Blue","PE",0.13,0.94,0.677,0.534,2.754,0.94,0.677,0.33,1.21553584960557,0.632337542577542,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","Without","B5"
"525","LAU","8-3-C4","3","C4","FILET","A",30,"25-B4","1","Black","PP",0.049,2.656,0.289,0.677,6.008,2.656,0.289,0.289,0.329863973425191,0.227918641707945,"line","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PP","Without","B5"
"526","LAU","8-3-C4","3","C4","FILET","A",30,"25-B5","3","Grey","PE",0.339,2.142,0.684,1.372,5.293,2.142,0.684,0.33,0.813559645738046,0.366418199370718,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","Without","B5"
"527","LAU","8-3-C4","3","C4","FILET","A",30,"25-B6","5","Red","PS",0.362,2.769,2.782,6.193,8.957,2.769,2.782,2.7755,1.00351768842746,1.00234558534847,"sphere","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PS","Without","B5"
"528","LAU","8-3-C4","3","C4","FILET","A",30,"25-B7","1","Black","PE",0.038,2.356,0.256,0.533,5.969,2.356,0.256,0.256,0.329634257372132,0.227707037340697,"line","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","Without","B5"
"529","LAU","8-3-C4","3","C4","FILET","A",30,"25-B8","3","Blue","PE",0.451,4.601,0.958,3.058,10.254,4.601,0.958,0.33,0.777467820400929,0.246258744403305,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","Without","B5"
"530","LAU","8-3-C4","3","C4","FILET","A",30,"25-C1","2","White","PP",2.026,3.402,2.189,3.929,9.098,3.402,2.189,0.08,4.1959819705567,0.247336974084843,"film","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PP","Without","B5"
"531","LAU","8-3-C4","3","C4","FILET","A",30,"25-C2","3","Blue","PE",0.221,1.777,1.15,1.322,4.48,1.777,1.15,0.33,1.50174832600257,0.493490702520329,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","Without","B5"
"532","LAU","8-3-C3","3","C3","FILET","A",84,"25-C4","3","Blue","PP",1.946,2.98,1.641,4.277,8.217,2.98,1.641,0.33,1.65479225308018,0.393607469019721,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"533","LAU","8-3-C3","3","C3","FILET","A",84,"25-C5","3","Blue","PE",0.036,0.803,0.511,0.246,1.995,0.803,0.511,0.33,0.992672881182826,0.639491215602781,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"534","LAU","8-3-C3","3","C3","FILET","A",84,"25-C6","5","White","PS",0.177,1.92,1.816,2.618,5.965,1.92,1.816,1.868,0.95890767322371,0.972665293135506,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"535","LAU","8-3-C3","3","C3","FILET","A",84,"25-C7","5","White","PS",0.168,2.17,1.992,3.349,6.694,2.17,1.992,2.081,0.93739671458187,0.958401126546199,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"536","LAU","8-3-C3","3","C3","FILET","A",84,"25-C8","5","White","PS",0.097,1.8,1.735,2.203,5.349,1.8,1.735,1.7675,0.972710301589737,0.981833766141497,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"537","LAU","8-3-C3","3","C3","FILET","A",84,"25-D1","5","White","PS",0.192,1.974,1.996,2.914,6.228,1.974,1.996,1.985,1.00833933041302,1.00556214829402,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"538","LAU","8-3-C3","3","C3","FILET","A",84,"25-D2","5","White","PS",0.21,1.967,1.671,2.582,5.882,1.967,1.671,1.819,0.883401068880648,0.922713361877929,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"539","LAU","8-3-C3","3","C3","FILET","A",84,"25-D3","3","White","PS",0.164,3.652,1.606,3.814,9.77,3.652,1.606,0.33,1.46292878930257,0.34124475195506,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"540","LAU","8-3-C3","3","C3","FILET","A",84,"25-D4","3","Red","PE",1.104,3.361,1.182,3.504,8.3,3.361,1.182,0.33,1.12234467497571,0.325635289521804,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"541","LAU","8-3-C3","3","C3","FILET","A",84,"25-D6","3","Blue","PP",0.08,2.458,0.515,0.806,5.144,2.458,0.515,0.33,0.57181997187293,0.304125244162561,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"542","LAU","8-3-C3","3","C3","FILET","A",84,"25-D7","5","White","PS",0.058,1.534,1.414,1.59,4.608,1.534,1.414,1.474,0.940346663373606,0.960355566283232,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"543","LAU","8-3-C3","3","C3","FILET","A",84,"25-D8","5","White","PS",0.48,3.29,3.083,7.019,9.76,3.29,3.083,3.1865,0.952179033597141,0.968200309679237,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"544","LAU","8-3-C3","3","C3","FILET","A",84,"25-E1","3","Black","PS",0.135,2.382,1.475,2.527,7.076,2.382,1.475,0.33,1.66365845610375,0.441036109677719,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"545","LAU","8-3-C3","3","C3","FILET","A",84,"25-E2","5","White","PS",0.603,3.974,3.667,10.975,11.893,3.974,3.667,3.8205,0.941102390480821,0.960856346033739,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"546","LAU","8-3-C3","3","C3","FILET","A",84,"25-E3","3","Black","PE",0.153,1.632,0.675,0.83,4.052,1.632,0.675,0.33,0.919785853360868,0.437313080709552,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"547","LAU","8-3-C3","3","C3","FILET","A",84,"25-E4","3","Blue","PE",0.14,2.52,1.044,1.806,5.772,2.52,1.044,0.33,1.14483594923,0.378562669673654,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"548","LAU","8-3-C3","3","C3","FILET","A",84,"25-E5","3","Black","PP",0.214,3.944,0.67,1.813,8.653,3.944,0.67,0.33,0.587285637018334,0.24223579003455,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"549","LAU","8-3-C3","3","C3","FILET","A",84,"25-E6","5","White","PS",0.051,0.964,0.927,0.614,2.889,0.964,0.927,0.9455,0.970980371338375,0.98068394744368,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"550","LAU","8-3-C3","3","C3","FILET","A",84,"25-E7","5","White","PS",0.079,1.339,0.901,0.845,3.464,1.339,0.901,1.12,0.735741902738174,0.825646010120568,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"551","LAU","8-3-C3","3","C3","FILET","A",84,"25-E8","5","White","PS",0.194,1.99,1.696,2.742,6.239,1.99,1.696,1.843,0.885598030645096,0.924162502954575,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"552","LAU","8-3-C3","3","C3","FILET","A",84,"25-F1","5","White","PS",0.253,2.102,1.616,2.705,6.087,2.102,1.616,1.859,0.817495377633118,0.879329765312984,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"553","LAU","8-3-C3","3","C3","FILET","A",84,"25-F2","5","White","PS",0.089,3.285,1.917,4.567,9.635,3.285,1.917,2.601,0.655819385363033,0.773090919896928,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"554","LAU","8-3-C3","3","C3","FILET","A",84,"25-F3","3","Black","PE",0.084,1.919,0.646,1.032,5.054,1.919,0.646,0.33,0.811779464257294,0.386840707998807,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"555","LAU","8-3-C3","3","C3","FILET","A",84,"25-F4","3","Black","PP",2.576,2.63,2.111,3.925,7.509,2.63,2.111,0.33,2.26596599989116,0.465261259549846,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"556","LAU","8-3-C3","3","C3","FILET","A",84,"25-F6","5","White","PS",0.25,1.979,1.483,2.231,5.476,1.979,1.483,1.731,0.801253094830738,0.86865810628996,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"557","LAU","8-3-C3","3","C3","FILET","A",84,"25-F7","3","Blue","PP",0.073,1.847,0.545,0.85,4.139,1.847,0.545,0.33,0.698081428929476,0.374966282485977,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"558","LAU","8-3-C3","3","C3","FILET","A",84,"25-F8","2","Blue","PP",0.09,1.501,0.524,0.608,3.549,1.501,0.524,0.08,1.51215373801137,0.264984190104852,"film","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"559","LAU","8-3-C3","3","C3","FILET","A",84,"26-A5","3","Blue","PE",0.492,1.436,0.92,1.008,3.888,1.436,0.92,0.33,1.33645283763416,0.528036928047526,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"560","LAU","8-3-C3","3","C3","FILET","A",84,"26-A6","5","White","PP",0.742,1.613,1.114,1.812,5.015,1.613,1.114,1.3635,0.751173807141716,0.835777225715168,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"561","LAU","8-3-C3","3","C3","FILET","A",84,"26-A7","3","Black","PE",0.322,1.931,1.329,1.548,4.793,1.931,1.329,0.33,1.66485676094421,0.489957177822963,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"562","LAU","8-3-C3","3","C3","FILET","A",84,"26-B6","2","White","PP",0,3.05,2.043,4.735,8.446,3.05,2.043,0.08,4.13593260638881,0.259967799623797,"film","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"563","LAU","8-3-C3","3","C3","FILET","A",84,"26-B7","3","White","PS",1.844,4.929,3.407,13.489,14.252,4.929,3.407,0.33,2.67138051893234,0.35902344707867,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"564","LAU","8-3-C3","3","C3","FILET","A",84,"26-B8","3","Black","PE",0.206,2.557,1.129,1.556,6.787,2.557,1.129,0.33,1.22905582083754,0.384812178933099,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"565","LAU","8-3-C3","3","C3","FILET","A",84,"26-C1","3","White","PS",1.354,4.78,2.94,12.758,15.1,4.78,2.94,0.33,2.34086523684212,0.348873909790494,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"566","LAU","8-3-C3","3","C3","FILET","A",84,"26-C2","5","White","PS",0.944,4.226,3.869,12.381,12.689,4.226,3.869,4.0475,0.935493026906851,0.957140149030769,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"567","LAU","8-3-C3","3","C3","FILET","A",84,"26-C3","3","Black","PP",0.102,2.126,0.5,0.637,4.579,2.126,0.5,0.33,0.59694099384253,0.331730809081711,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"568","LAU","8-3-C3","3","C3","FILET","A",84,"26-C4","2","Blue","PP",0.074,1.697,0.99,1.413,4.704,1.697,0.99,0.08,2.6868862443433,0.301847209767154,"film","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"569","LAU","8-3-C3","3","C3","FILET","A",84,"26-C6","3","Black","PP",0.618,2.717,1.962,3.78,8.258,2.717,1.962,0.33,2.07203560510768,0.444301611753595,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"570","LAU","8-3-C3","3","C3","FILET","A",84,"26-C7","3","Black","PP",0.35,1.244,1.113,1.003,3.834,1.244,1.113,0.33,1.73711273519576,0.619140833985691,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"571","LAU","8-3-C3","3","C3","FILET","A",84,"26-D2","2","Red","PP",0.384,2.766,0.957,1.814,6.261,2.766,0.957,0.08,2.03442112303644,0.215492681025412,"film","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"572","LAU","8-3-C3","3","C3","FILET","A",84,"26-D3","3","White","PS",0.282,1.845,1.258,1.34,4.583,1.845,1.258,0.33,1.61222438620143,0.495907427849611,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"573","LAU","8-3-C3","3","C3","FILET","A",84,"26-D4","3","Blue","PE",0.456,1.683,1.009,1.252,4.514,1.683,1.009,0.33,1.35391730228781,0.489867872994295,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"574","LAU","8-3-C3","3","C3","FILET","A",84,"26-D5","1","Green","PE",0.377,3.158,0.769,2.77,11.478,3.158,0.769,0.769,0.493465854659681,0.389950495106441,"line","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"575","LAU","8-3-C3","3","C3","FILET","A",84,"26-D6","5","White","PS",0.346,1.514,1.367,1.91,5.031,1.514,1.367,1.4405,0.925654561623615,0.950626701987685,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"576","LAU","8-3-C3","3","C3","FILET","A",84,"26-D7","3","Black","PP",0.329,2.142,0.449,0.756,4.729,2.142,0.449,0.33,0.534047194351437,0.318449410515806,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"577","LAU","8-3-C3","3","C3","FILET","A",84,"26-D8","5","White","PS",0,1.717,1.277,1.742,4.907,1.717,1.277,1.497,0.796516633487974,0.865547093642455,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"578","LAU","8-3-C3","3","C3","FILET","A",84,"26-E1","5","White","PS",0.092,1.701,1.397,1.768,4.966,1.701,1.397,1.549,0.860634081663975,0.907708492853322,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"579","LAU","8-3-C3","3","C3","FILET","A",84,"26-E2","5","Black","PE",5.304,2.804,2.479,5.644,8.613,2.804,2.479,2.6415,0.910882198352444,0.940857189157985,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"580","LAU","8-3-C3","3","C3","FILET","A",84,"26-E3","5","White","PS",0.242,2.148,1.549,1.969,5.492,2.148,1.549,1.8485,0.777364227967673,0.852970686307809,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"581","LAU","8-3-C3","3","C3","FILET","A",84,"26-E4","3","Black","PP",0.983,2.826,2.107,3.334,7.698,2.826,2.107,0.33,2.18183290347246,0.443211873845006,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"582","LAU","8-3-C3","3","C3","FILET","A",84,"26-E5","3","Yellow","PE",5.1,2.978,2.268,4.931,8.755,2.978,2.268,0.33,2.28782991063184,0.438634244566185,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"583","LAU","8-3-C3","3","C3","FILET","A",84,"26-E6","2","Blue","PE",0,1.814,0.326,0.598,4.115,1.814,0.326,0.08,0.855763906276466,0.199378201391374,"film","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"584","LAU","8-3-C3","3","C3","FILET","A",84,"26-E8","1","Blue","PS",0.042,2.356,0.268,0.496,4.889,2.356,0.268,0.268,0.337271585285637,0.234768417185442,"line","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"585","LAU","8-3-C3","3","C3","FILET","A",84,"26-F3","3","Green","PE",0,1.34,0.783,0.815,3.621,1.34,0.783,0.33,1.17747689223625,0.52402905635138,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"586","LAU","8-3-C3","3","C3","FILET","A",84,"26-F4","3","Black","PP",0,1.453,1.145,1.093,3.95,1.453,1.145,0.33,1.65354382417293,0.563546036039017,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"587","LAU","8-3-C3","3","C3","FILET","A",84,"26-F6","3","Black","PE",0.346,2.156,0.722,1.209,5.412,2.156,0.722,0.33,0.85596468943448,0.371464978335872,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"588","LAU","8-3-C3","3","C3","FILET","A",84,"26-F7","3","White","PE",0.015,2.062,0.47,0.743,4.187,2.062,0.47,0.33,0.569766036432957,0.331648592595639,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"589","LAU","8-3-C3","3","C3","FILET","A",84,"26-F8","2","Blue","PP",0.042,1.752,0.528,0.797,4.353,1.752,0.528,0.08,1.41033368246327,0.239635911831326,"film","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PP","With","B4"
"590","LAU","8-3-C3","3","C3","FILET","A",84,"27-A2","3","Blue","PE",0.132,2.374,0.824,1.135,5.712,2.374,0.824,0.33,0.930957563007523,0.364049054497245,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
"591","LAU","8-3-C3","3","C3","FILET","A",84,"27-A3","3","Black","PS",0.115,2.809,0.763,1.659,6.072,2.809,0.763,0.33,0.792486181878692,0.317184288331299,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PS","With","B4"
"592","LAU","8-3-C3","3","C3","FILET","A",84,"27-A4","3","Green","PE",0.057,0.957,0.526,0.344,2.41,0.957,0.526,0.33,0.935993440802224,0.574414334912296,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","With","B4"
